YearStart,YearEnd,LocationAbbr,State,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2017,2017,NY,New York,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017,Value,29,29,,,27.4,30.6,5897,,,,Female,,,"(42.827001032, -75.543970427)",OWS,OWS1,Q037,VALUE,36,Sex,Female,SEX,FEMALE
2017,2017,NY,New York,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017,Value,17.4,17.4,,,16.1,18.8,5557,,,,Female,,,"(42.827001032, -75.543970427)",PA,PA1,Q044,VALUE,36,Sex,Female,SEX,FEMALE
2017,2017,NY,New York,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017,Value,34.5,34.5,,,32.7,36.4,4917,,,,Male,,,"(42.827001032, -75.543970427)",PA,PA1,Q046,VALUE,36,Sex,Male,SEX,MALE
2017,2017,NY,New York,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017,Value,26.1,26.1,,,24.5,27.8,5282,,,,Male,,,"(42.827001032, -75.543970427)",OWS,OWS1,Q036,VALUE,36,Sex,Male,SEX,MALE
2017,2017,OH,Ohio,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017,Value,33.9,33.9,,,32,36,4685,,,,Male,,,"(40.060210141, -82.404260056)",PA,PA1,Q046,VALUE,39,Sex,Male,SEX,MALE
2017,2017,OH,Ohio,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,28.1,28.1,,,26.4,29.8,6481,,,,Female,,,"(40.060210141, -82.404260056)",PA,PA1,Q045,VALUE,39,Sex,Female,SEX,FEMALE
2017,2017,OH,Ohio,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017,Value,20.5,20.5,,,18.8,22.3,4547,,,,Male,,,"(40.060210141, -82.404260056)",PA,PA1,Q044,VALUE,39,Sex,Male,SEX,MALE
2017,2017,OH,Ohio,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017,Value,34.1,34.1,,,32.3,35.9,6458,,,,Female,,,"(40.060210141, -82.404260056)",OWS,OWS1,Q036,VALUE,39,Sex,Female,SEX,FEMALE
2017,2017,OH,Ohio,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017,Value,24.9,24.9,,,23.2,26.6,6632,,,,Female,,,"(40.060210141, -82.404260056)",PA,PA1,Q046,VALUE,39,Sex,Female,SEX,FEMALE
2017,2017,OH,Ohio,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017,Value,29.9,29.9,,,28.2,31.6,6458,,,,Female,,,"(40.060210141, -82.404260056)",OWS,OWS1,Q037,VALUE,39,Sex,Female,SEX,FEMALE
2017,2017,OH,Ohio,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2017,Value,28.1,28.1,,,26.3,30,4766,,,,Male,,,"(40.060210141, -82.404260056)",PA,PA1,Q047,VALUE,39,Sex,Male,SEX,MALE
2017,2017,OH,Ohio,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,46.9,46.9,,,45,48.8,6512,,,,Female,,,"(40.060210141, -82.404260056)",PA,PA1,Q043,VALUE,39,Sex,Female,SEX,FEMALE
2017,2017,OH,Ohio,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,32.4,32.4,,,30.5,34.4,4584,,,,Male,,,"(40.060210141, -82.404260056)",PA,PA1,Q045,VALUE,39,Sex,Male,SEX,MALE
2017,2017,OH,Ohio,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017,Value,38.4,38.4,,,36.5,40.3,4940,,,,Male,,,"(40.060210141, -82.404260056)",OWS,OWS1,Q037,VALUE,39,Sex,Male,SEX,MALE
2017,2017,OH,Ohio,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,48.7,48.7,,,46.7,50.8,4612,,,,Male,,,"(40.060210141, -82.404260056)",PA,PA1,Q043,VALUE,39,Sex,Male,SEX,MALE
2017,2017,OH,Ohio,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017,Value,33.5,33.5,,,31.7,35.4,4940,,,,Male,,,"(40.060210141, -82.404260056)",OWS,OWS1,Q036,VALUE,39,Sex,Male,SEX,MALE
2017,2017,OH,Ohio,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017,Value,16.3,16.3,,,14.9,17.7,6424,,,,Female,,,"(40.060210141, -82.404260056)",PA,PA1,Q044,VALUE,39,Sex,Female,SEX,FEMALE
2017,2017,OH,Ohio,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2017,Value,31,31,,,29.3,32.7,6751,,,,Female,,,"(40.060210141, -82.404260056)",PA,PA1,Q047,VALUE,39,Sex,Female,SEX,FEMALE
2017,2017,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017,Value,38.9,38.9,,,36.5,41.3,2595,,,,Male,,,"(35.472031356, -97.521070214)",OWS,OWS1,Q037,VALUE,40,Sex,Male,SEX,MALE
2017,2017,OK,Oklahoma,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,40.3,40.3,,,38.1,42.5,3451,,,,Female,,,"(35.472031356, -97.521070214)",PA,PA1,Q043,VALUE,40,Sex,Female,SEX,FEMALE
2017,2017,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017,Value,36.9,36.9,,,34.5,39.3,2595,,,,Male,,,"(35.472031356, -97.521070214)",OWS,OWS1,Q036,VALUE,40,Sex,Male,SEX,MALE
2017,2017,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017,Value,36.1,36.1,,,33.9,38.3,3517,,,,Female,,,"(35.472031356, -97.521070214)",OWS,OWS1,Q036,VALUE,40,Sex,Female,SEX,FEMALE
2017,2017,OK,Oklahoma,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,26.4,26.4,,,24.2,28.7,2333,,,,Male,,,"(35.472031356, -97.521070214)",PA,PA1,Q045,VALUE,40,Sex,Male,SEX,MALE
2017,2017,OK,Oklahoma,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017,Value,21.9,21.9,,,20,23.9,3582,,,,Female,,,"(35.472031356, -97.521070214)",PA,PA1,Q046,VALUE,40,Sex,Female,SEX,FEMALE
2017,2017,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017,Value,29.1,29.1,,,27.2,31.1,3517,,,,Female,,,"(35.472031356, -97.521070214)",OWS,OWS1,Q037,VALUE,40,Sex,Female,SEX,FEMALE
2017,2017,OK,Oklahoma,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,44.9,44.9,,,42.3,47.5,2355,,,,Male,,,"(35.472031356, -97.521070214)",PA,PA1,Q043,VALUE,40,Sex,Male,SEX,MALE
2017,2017,OK,Oklahoma,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2017,Value,29.7,29.7,,,27.5,32,2496,,,,Male,,,"(35.472031356, -97.521070214)",PA,PA1,Q047,VALUE,40,Sex,Male,SEX,MALE
2017,2017,OK,Oklahoma,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2017,Value,34.8,34.8,,,32.7,36.9,3629,,,,Female,,,"(35.472031356, -97.521070214)",PA,PA1,Q047,VALUE,40,Sex,Female,SEX,FEMALE
2017,2017,OK,Oklahoma,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017,Value,14.7,14.7,,,13,16.5,3413,,,,Female,,,"(35.472031356, -97.521070214)",PA,PA1,Q044,VALUE,40,Sex,Female,SEX,FEMALE
2017,2017,OK,Oklahoma,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,23.3,23.3,,,21.4,25.3,3428,,,,Female,,,"(35.472031356, -97.521070214)",PA,PA1,Q045,VALUE,40,Sex,Female,SEX,FEMALE
2017,2017,OK,Oklahoma,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017,Value,29.4,29.4,,,27,31.8,2442,,,,Male,,,"(35.472031356, -97.521070214)",PA,PA1,Q046,VALUE,40,Sex,Male,SEX,MALE
2017,2017,OK,Oklahoma,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017,Value,17.2,17.2,,,15.2,19.3,2304,,,,Male,,,"(35.472031356, -97.521070214)",PA,PA1,Q044,VALUE,40,Sex,Male,SEX,MALE
2017,2017,OR,Oregon,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,57.7,57.7,,,55.2,60.2,2042,,,,Male,,,"(44.567449424, -120.155031326)",PA,PA1,Q043,VALUE,41,Sex,Male,SEX,MALE
2017,2017,OR,Oregon,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017,Value,41.1,41.1,,,38.8,43.4,2234,,,,Male,,,"(44.567449424, -120.155031326)",OWS,OWS1,Q037,VALUE,41,Sex,Male,SEX,MALE
2017,2017,OR,Oregon,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,38.3,38.3,,,35.9,40.7,2030,,,,Male,,,"(44.567449424, -120.155031326)",PA,PA1,Q045,VALUE,41,Sex,Male,SEX,MALE
2017,2017,OR,Oregon,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017,Value,28.7,28.7,,,26.6,31,2234,,,,Male,,,"(44.567449424, -120.155031326)",OWS,OWS1,Q036,VALUE,41,Sex,Male,SEX,MALE
2017,2017,OR,Oregon,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,56.2,56.2,,,53.8,58.6,2612,,,,Female,,,"(44.567449424, -120.155031326)",PA,PA1,Q043,VALUE,41,Sex,Female,SEX,FEMALE
2017,2017,OR,Oregon,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017,Value,28.4,28.4,,,26.2,30.7,2696,,,,Female,,,"(44.567449424, -120.155031326)",PA,PA1,Q046,VALUE,41,Sex,Female,SEX,FEMALE
2017,2017,OR,Oregon,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017,Value,30,30,,,27.9,32.2,2668,,,,Female,,,"(44.567449424, -120.155031326)",OWS,OWS1,Q036,VALUE,41,Sex,Female,SEX,FEMALE
2017,2017,OR,Oregon,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017,Value,23.9,23.9,,,21.8,26.2,2009,,,,Male,,,"(44.567449424, -120.155031326)",PA,PA1,Q044,VALUE,41,Sex,Male,SEX,MALE
2017,2017,OR,Oregon,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2017,Value,20.3,20.3,,,18.4,22.5,2141,,,,Male,,,"(44.567449424, -120.155031326)",PA,PA1,Q047,VALUE,41,Sex,Male,SEX,MALE
2017,2017,OR,Oregon,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2017,Value,22.4,22.4,,,20.5,24.6,2763,,,,Female,,,"(44.567449424, -120.155031326)",PA,PA1,Q047,VALUE,41,Sex,Female,SEX,FEMALE
2017,2017,OR,Oregon,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,36.2,36.2,,,34,38.6,2589,,,,Female,,,"(44.567449424, -120.155031326)",PA,PA1,Q045,VALUE,41,Sex,Female,SEX,FEMALE
2017,2017,OR,Oregon,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017,Value,20.8,20.8,,,18.9,22.8,2569,,,,Female,,,"(44.567449424, -120.155031326)",PA,PA1,Q044,VALUE,41,Sex,Female,SEX,FEMALE
2017,2017,OR,Oregon,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017,Value,29,29,,,26.9,31.2,2668,,,,Female,,,"(44.567449424, -120.155031326)",OWS,OWS1,Q037,VALUE,41,Sex,Female,SEX,FEMALE
2017,2017,OR,Oregon,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017,Value,33.9,33.9,,,31.6,36.3,2097,,,,Male,,,"(44.567449424, -120.155031326)",PA,PA1,Q046,VALUE,41,Sex,Male,SEX,MALE
2017,2017,PA,Pennsylvania,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017,Value,28.5,28.5,,,26.4,30.7,3210,,,,Female,,,"(40.793730152, -77.860700294)",PA,PA1,Q046,VALUE,42,Sex,Female,SEX,FEMALE
2017,2017,PA,Pennsylvania,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017,Value,40.8,40.8,,,38.5,43.2,2945,,,,Male,,,"(40.793730152, -77.860700294)",OWS,OWS1,Q037,VALUE,42,Sex,Male,SEX,MALE
2017,2017,PA,Pennsylvania,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017,Value,32.4,32.4,,,30.2,34.7,2801,,,,Male,,,"(40.793730152, -77.860700294)",PA,PA1,Q046,VALUE,42,Sex,Male,SEX,MALE
2017,2017,PA,Pennsylvania,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,52.4,52.4,,,50,54.7,3149,,,,Female,,,"(40.793730152, -77.860700294)",PA,PA1,Q043,VALUE,42,Sex,Female,SEX,FEMALE
2017,2017,PA,Pennsylvania,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017,Value,20.1,20.1,,,18.2,22.1,3115,,,,Female,,,"(40.793730152, -77.860700294)",PA,PA1,Q044,VALUE,42,Sex,Female,SEX,FEMALE
2017,2017,PA,Pennsylvania,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017,Value,32.7,32.7,,,30.5,35,2945,,,,Male,,,"(40.793730152, -77.860700294)",OWS,OWS1,Q036,VALUE,42,Sex,Male,SEX,MALE
2017,2017,PA,Pennsylvania,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,Value,53.7,53.7,,,51.3,56.2,2767,,,,Male,,,"(40.793730152, -77.860700294)",PA,PA1,Q043,VALUE,42,Sex,Male,SEX,MALE
2017,2017,PA,Pennsylvania,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2017,Value,23.8,23.8,,,21.7,26.1,2832,,,,Male,,,"(40.793730152, -77.860700294)",PA,PA1,Q047,VALUE,42,Sex,Male,SEX,MALE
2017,2017,PA,Pennsylvania,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017,Value,21.8,21.8,,,19.8,23.9,2743,,,,Male,,,"(40.793730152, -77.860700294)",PA,PA1,Q044,VALUE,42,Sex,Male,SEX,MALE
2017,2017,PA,Pennsylvania,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017,Value,30.5,30.5,,,28.4,32.7,3189,,,,Female,,,"(40.793730152, -77.860700294)",OWS,OWS1,Q036,VALUE,42,Sex,Female,SEX,FEMALE
